Date,Price,Open,High,Low,Vol.,Change %
"May 18, 2017",389.19,390.6,390.6,386.46,334.24M,-0.50%
"May 17, 2017",391.14,394.76,395.44,390.15,285.98M,-1.20%
"May 16, 2017",395.91,395.72,396.44,394.75,258.84M,-0.02%
"May 15, 2017",395.97,396.1,396.55,394.7,223.00M,0.09%
"May 12, 2017",395.63,394.57,395.63,394.2,260.01M,0.31%
"May 11, 2017",394.39,396.47,396.47,393.47,287.64M,-0.52%
"May 10, 2017",396.45,395.82,396.45,394.61,261.79M,0.16%
"May 09, 2017",395.81,394.46,396.24,394.46,240.67M,0.45%
"May 08, 2017",394.04,394.94,395.15,393.27,261.18M,-0.13%
"May 05, 2017",394.54,391.44,394.54,390.45,301.54M,0.65%
"May 04, 2017",391.98,389.71,391.98,389.71,317.79M,0.67%
"May 03, 2017",389.37,389.34,389.39,388.46,215.29M,-0.04%
"May 02, 2017",389.53,386.69,389.53,386.69,253.60M,0.75%
"May 01, 2017",386.64,386.88,386.99,386.57,256.22M,-0.12%
"Apr 28, 2017",387.09,387.36,387.67,386.73,305.52M,-0.18%
"Apr 27, 2017",387.79,388.17,388.21,386.83,292.60M,-0.24%
"Apr 26, 2017",388.73,386.61,388.88,386.29,286.03M,0.47%
"Apr 25, 2017",386.91,386.21,387.99,386.15,268.09M,0.21%
"Apr 24, 2017",386.09,379.05,386.23,379.05,408.18M,2.11%
"Apr 21, 2017",378.12,378.22,379.21,377.17,286.52M,0.02%
"Apr 20, 2017",378.06,376.96,378.55,376.28,248.43M,0.22%
"Apr 19, 2017",377.24,376.47,378.02,376.23,276.54M,0.24%
"Apr 18, 2017",376.35,380.96,381.37,376.35,284.60M,-1.11%
"Apr 13, 2017",380.58,381.36,381.36,379.85,210.09M,-0.35%
"Apr 12, 2017",381.9,381.78,383.91,381.6,244.03M,0.19%
"Apr 11, 2017",381.18,380.57,382.52,379.31,244.20M,-0.02%
"Apr 10, 2017",381.25,381.64,381.67,380.4,186.25M,0.00%
"Apr 07, 2017",381.26,380.02,381.26,378.9,214.58M,0.13%
"Apr 06, 2017",380.77,379.04,380.98,377.16,235.25M,0.18%
"Apr 05, 2017",380.09,380.07,381.71,379.82,228.89M,0.02%
"Apr 04, 2017",380.03,379.05,380.08,378.63,242.60M,0.20%
"Apr 03, 2017",379.29,382.19,382.74,379.26,238.10M,-0.49%
"Mar 31, 2017",381.14,380.42,381.5,378.76,260.44M,0.18%
"Mar 30, 2017",380.46,378.58,380.48,378.42,214.84M,0.51%
"Mar 29, 2017",378.53,377.18,378.61,376.72,222.11M,0.33%
"Mar 28, 2017",377.3,375.55,377.37,375.25,235.14M,0.61%
"Mar 27, 2017",375.01,375.44,375.44,372.93,221.39M,-0.40%
"Mar 24, 2017",376.51,376.87,376.88,375.38,203.35M,-0.18%
"Mar 23, 2017",377.2,374.11,377.2,373.56,245.36M,0.85%
"Mar 22, 2017",374.03,374.61,374.61,371.97,275.42M,-0.44%
"Mar 21, 2017",375.67,377.86,379.22,375.28,274.02M,-0.53%
"Mar 20, 2017",377.68,377.95,378.41,377.15,191.86M,-0.17%
"Mar 17, 2017",378.32,376.79,378.5,376.24,428.17M,0.16%
"Mar 16, 2017",377.73,375.91,377.76,375.91,322.17M,0.70%
"Mar 15, 2017",375.1,374.21,375.19,373.9,238.68M,0.44%
"Mar 14, 2017",373.46,374.3,374.33,372.59,248.43M,-0.31%
"Mar 13, 2017",374.64,373.25,375.08,373.19,199.67M,0.38%
"Mar 10, 2017",373.23,373.42,374.89,373.02,292.02M,0.09%
"Mar 09, 2017",372.89,372.53,373.44,371.08,309.89M,0.08%
"Mar 08, 2017",372.58,372.22,373.43,371.24,240.67M,0.08%
"Mar 07, 2017",372.27,373.05,373.45,371.6,219.72M,-0.27%
"Mar 06, 2017",373.27,374.43,374.43,372.42,214.67M,-0.52%
"Mar 03, 2017",375.23,374.9,375.23,373.82,264.61M,-0.10%
"Mar 02, 2017",375.61,375.62,376.15,374.91,263.34M,-0.02%
"Mar 01, 2017",375.69,371.52,375.77,371.52,323.06M,1.47%
"Feb 28, 2017",370.24,369.69,370.64,369.13,277.58M,0.19%
"Feb 27, 2017",369.52,369.72,370.58,368.47,231.08M,-0.13%
"Feb 24, 2017",370.01,372.71,372.75,367.7,273.09M,-0.76%
"Feb 23, 2017",372.85,373.23,374.21,372.43,265.79M,-0.14%
"Feb 22, 2017",373.38,374.13,375.43,372.54,298.98M,-0.01%
"Feb 21, 2017",373.4,371.2,373.94,369.94,235.04M,0.64%
"Feb 20, 2017",371.04,371.19,371.89,370.4,170.97M,0.22%
"Feb 17, 2017",370.22,370.28,370.64,367.74,253.11M,0.03%
"Feb 16, 2017",370.1,371.35,371.56,369.46,217.49M,-0.37%
"Feb 15, 2017",371.47,370.68,372.09,370.24,231.88M,0.34%
"Feb 14, 2017",370.2,370.17,370.36,369.14,220.40M,0.02%
"Feb 13, 2017",370.13,367.82,370.9,367.82,201.40M,0.75%
"Feb 10, 2017",367.39,367.08,368.1,366.29,244.56M,0.16%
"Feb 09, 2017",366.79,364.55,367.04,364.21,247.85M,0.78%
"Feb 08, 2017",363.94,363.84,365.01,361.79,280.06M,0.33%
"Feb 07, 2017",362.74,361.94,363.87,361.39,232.28M,0.32%
"Feb 06, 2017",361.6,364.34,364.91,361.5,220.78M,-0.68%
"Feb 03, 2017",364.07,362.68,364.81,362.51,258.06M,0.59%
"Feb 02, 2017",361.95,362.83,363.56,361.41,260.24M,-0.34%
"Feb 01, 2017",363.2,361.19,364.83,361.19,252.59M,0.86%
"Jan 31, 2017",360.12,362.48,363.86,360.12,289.30M,-0.67%
"Jan 30, 2017",362.55,365.9,365.9,361.99,245.07M,-1.05%
"Jan 27, 2017",366.38,367.14,367.19,365.35,244.80M,-0.30%
"Jan 26, 2017",367.5,367.42,368.85,366.99,279.51M,0.25%
"Jan 25, 2017",366.59,363.04,366.92,363.04,324.43M,1.29%
"Jan 24, 2017",361.92,361.3,362.42,360.97,276.97M,0.25%
"Jan 23, 2017",361.01,362.18,362.18,359.92,206.89M,-0.43%
"Jan 20, 2017",362.58,362.48,363.64,361.39,250.76M,-0.07%
"Jan 19, 2017",362.85,363.21,364.14,361.66,242.69M,-0.06%
"Jan 18, 2017",363.07,362.62,363.58,361.03,227.88M,0.18%
"Jan 17, 2017",362.42,362.7,363.76,360.46,241.31M,-0.15%
"Jan 16, 2017",362.97,364.52,364.52,362.97,189.10M,-0.81%
"Jan 13, 2017",365.94,363.12,365.94,363.12,249.01M,0.95%
"Jan 12, 2017",362.51,364.23,364.45,361.97,255.48M,-0.65%
"Jan 11, 2017",364.9,364.26,366.37,362.84,252.76M,0.23%
"Jan 10, 2017",364.07,363.48,364.33,362.23,251.39M,0.11%
"Jan 09, 2017",363.67,365.1,365.53,363.04,219.82M,-0.49%
"Jan 06, 2017",365.45,365.07,365.78,364.33,185.54M,-0.05%
"Jan 05, 2017",365.64,364.02,365.92,363.66,224.31M,0.10%
"Jan 04, 2017",365.26,365.61,366.19,363.95,230.27M,-0.12%
"Jan 03, 2017",365.71,364.25,367.07,364.25,262.62M,0.70%
"Jan 02, 2017",363.18,361.24,363.76,360.9,117.04M,0.49%
"Dec 30, 2016",361.42,360.22,361.66,358.83,121.48M,0.32%
"Dec 29, 2016",360.26,360.42,360.88,359.39,128.37M,-0.35%
"Dec 28, 2016",361.53,360.52,361.53,360.34,150.46M,0.29%
"Dec 27, 2016",360.48,360.26,360.8,360.26,95.25M,0.14%
"Dec 23, 2016",359.98,359.89,360.4,359.48,130.08M,0.04%
"Dec 22, 2016",359.82,360.09,360.42,358.72,195.00M,-0.21%
"Dec 21, 2016",360.56,360.66,361.32,359.93,223.79M,-0.21%
"Dec 20, 2016",361.32,359.78,361.32,359.42,253.80M,0.48%
"Dec 19, 2016",359.59,359.86,360,358.95,227.96M,-0.12%
"Dec 16, 2016",360.02,358.63,360.57,357.84,418.08M,0.34%
"Dec 15, 2016",358.79,356.11,359.38,355.81,389.87M,0.86%
"Dec 14, 2016",355.72,356.64,357.05,355.45,332.89M,-0.50%
"Dec 13, 2016",357.5,353.42,357.68,352.86,360.28M,1.06%
"Dec 12, 2016",353.74,355.25,355.96,353.15,289.36M,-0.46%
"Dec 09, 2016",355.38,352.04,355.86,352.04,307.27M,0.97%
"Dec 08, 2016",351.96,348.46,352.15,347.27,400.54M,1.23%
"Dec 07, 2016",347.7,345.46,347.7,345.46,394.37M,0.91%
"Dec 06, 2016",344.57,341.54,344.57,340.38,325.92M,0.97%
"Dec 05, 2016",341.27,339.88,344.79,338.97,324.56M,0.56%
"Dec 02, 2016",339.36,338.89,340.19,336.36,255.94M,-0.44%
"Dec 01, 2016",340.86,342.12,342.37,339.56,313.55M,-0.33%
"Nov 30, 2016",341.99,340.52,343.34,340.25,411.38M,0.31%
"Nov 29, 2016",340.95,339.26,341.07,338.12,242.49M,0.33%
"Nov 28, 2016",339.83,341.87,341.87,339.01,233.79M,-0.77%
"Nov 25, 2016",342.45,341.52,342.56,340.71,170.08M,0.18%
"Nov 24, 2016",341.84,341.17,342.11,340.17,164.00M,0.31%
"Nov 23, 2016",340.77,340.77,341.81,338.95,270.04M,-0.07%
"Nov 22, 2016",341.02,341.39,342.61,340.96,263.75M,0.23%
"Nov 21, 2016",340.23,339.42,340.84,336.67,235.94M,0.25%
"Nov 18, 2016",339.39,341.26,342.08,339.08,300.18M,-0.36%
"Nov 17, 2016",340.6,338.11,340.81,337.54,280.62M,0.63%
"Nov 16, 2016",338.47,340.47,341.2,337.17,271.88M,-0.20%
"Nov 15, 2016",339.16,337.8,339.76,337.23,306.97M,0.27%
"Nov 14, 2016",338.23,338.45,341.98,337.36,322.65M,0.22%
"Nov 11, 2016",337.5,339.59,341.09,336.59,335.83M,-0.41%
"Nov 10, 2016",338.88,341.22,344.3,337.48,513.45M,-0.27%
"Nov 09, 2016",339.81,330.35,339.9,327.02,447.49M,1.46%
"Nov 08, 2016",334.91,334.06,335.08,333,231.46M,0.32%
"Nov 07, 2016",333.84,329.65,333.84,329.65,249.53M,1.53%
"Nov 04, 2016",328.8,330.89,330.89,327.75,257.19M,-0.83%
"Nov 03, 2016",331.56,331.63,334.05,330.97,276.35M,0.00%
"Nov 02, 2016",331.55,334.54,334.54,331.55,259.49M,-1.13%
"Nov 01, 2016",335.33,340.04,340.74,335.05,217.90M,-1.07%
"Oct 31, 2016",338.97,340.41,340.41,338.31,234.18M,-0.54%
"Oct 28, 2016",340.8,340.77,341.11,338.3,274.93M,-0.27%
"Oct 27, 2016",341.71,341.58,343.32,339.91,285.22M,-0.01%
"Oct 26, 2016",341.76,342.8,342.8,339.83,268.04M,-0.38%
"Oct 25, 2016",343.07,344.61,345.65,342.58,253.22M,-0.35%
"Oct 24, 2016",344.26,344.95,347.03,344.19,236.97M,-0.01%
"Oct 21, 2016",344.29,344.53,345.44,343.28,238.67M,0.00%
"Oct 20, 2016",344.29,343.69,344.96,340.76,282.64M,0.19%
"Oct 19, 2016",343.64,342.28,344.25,341.24,242.90M,0.34%
"Oct 18, 2016",342.48,338.65,342.76,338.65,248.88M,1.50%
"Oct 17, 2016",337.42,339.57,339.88,337.22,232.78M,-0.74%
"Oct 14, 2016",339.95,336.27,341.36,336.27,267.05M,1.29%
"Oct 13, 2016",335.62,337.49,337.49,333.71,291.42M,-0.87%
"Oct 12, 2016",338.56,340.38,340.89,338.49,260.68M,-0.47%
"Oct 11, 2016",340.17,341.61,343.01,339.89,251.88M,-0.53%
"Oct 10, 2016",341.98,339.21,342.3,337.68,233.39M,0.69%
"Oct 07, 2016",339.64,342.11,342.46,338.9,317.87M,-0.93%
"Oct 06, 2016",342.82,344.7,345.45,342.82,255.08M,-0.40%
"Oct 05, 2016",344.2,344.17,344.81,342.03,271.37M,-0.55%
"Oct 04, 2016",346.1,343.36,347.29,343.29,305.14M,0.84%
"Oct 03, 2016",343.23,342.18,343.78,341.98,187.99M,0.09%
"Sep 30, 2016",342.92,341.27,343.54,336.74,356.00M,0.06%
"Sep 29, 2016",342.72,344.09,346.25,341.91,236.41M,0.04%
"Sep 28, 2016",342.57,340.97,344.31,340.97,208.98M,0.70%
"Sep 27, 2016",340.19,340.94,342.21,337.61,241.32M,0.06%
"Sep 26, 2016",340,344.27,344.27,339.68,240.27M,-1.55%
"Sep 23, 2016",345.34,347.33,347.33,344.75,213.32M,-0.72%
"Sep 22, 2016",347.86,343.49,348.79,343.49,234.76M,1.58%
"Sep 21, 2016",342.46,342.83,344.9,342.25,218.73M,0.43%
"Sep 20, 2016",341,340.79,342.78,340.29,210.24M,-0.08%
"Sep 19, 2016",341.27,338.79,341.58,338.79,202.66M,1.02%
"Sep 16, 2016",337.82,340.38,340.78,337.28,624.24M,-0.74%
"Sep 15, 2016",340.34,338.3,340.64,337.85,251.30M,0.57%
"Sep 14, 2016",338.42,339.71,340.62,338.26,266.84M,-0.09%
"Sep 13, 2016",338.72,342.74,344.14,338.72,289.56M,-1.03%
"Sep 12, 2016",342.23,343.62,343.62,338.5,287.99M,-0.95%
"Sep 09, 2016",345.52,348.68,348.88,344.9,254.12M,-1.09%
"Sep 08, 2016",349.32,350.15,351.52,346.34,263.35M,-0.33%
"Sep 07, 2016",350.46,349.56,351.01,348.51,261.17M,0.29%
"Sep 06, 2016",349.46,351.32,351.56,349.09,216.77M,-0.33%
"Sep 05, 2016",350.62,350.7,351.77,350.45,191.01M,0.05%
"Sep 02, 2016",350.44,344.04,350.85,343.53,299.31M,1.97%
"Sep 01, 2016",343.66,344.21,346.9,342.72,318.40M,0.04%
"Aug 31, 2016",343.53,344.54,346.03,343.42,299.54M,-0.35%
"Aug 30, 2016",344.75,343.48,345.86,343.48,202.99M,0.45%
"Aug 29, 2016",343.2,343.24,343.47,341.37,135.28M,-0.15%
"Aug 26, 2016",343.72,341.92,344.29,340.95,166.37M,0.50%
"Aug 25, 2016",342.02,343.88,343.88,340.8,209.15M,-0.84%
"Aug 24, 2016",344.93,342.76,345.7,341.56,243.72M,0.39%
"Aug 23, 2016",343.6,341.23,344.26,341.23,212.38M,0.93%
"Aug 22, 2016",340.43,340.34,343.27,339.16,195.57M,0.09%
"Aug 19, 2016",340.14,342.69,342.85,338.82,229.13M,-0.81%
"Aug 18, 2016",342.91,341.19,343.06,341.19,201.86M,0.72%
"Aug 17, 2016",340.47,344.18,344.69,340.21,210.40M,-0.83%
"Aug 16, 2016",343.32,345.11,345.83,343.3,200.75M,-0.79%
"Aug 15, 2016",346.05,346.23,347.54,345.69,158.23M,-0.01%
"Aug 12, 2016",346.09,346.73,346.99,345.65,186.49M,-0.16%
"Aug 11, 2016",346.66,344.21,346.66,343.16,211.99M,0.78%
"Aug 10, 2016",343.98,344.2,344.88,343.26,226.09M,-0.20%
"Aug 09, 2016",344.67,340.99,344.93,340.89,248.12M,0.92%
"Aug 08, 2016",341.53,341.37,343.05,340.98,226.37M,0.04%
"Aug 05, 2016",341.38,338,341.68,338,271.49M,1.05%
"Aug 04, 2016",337.84,336.33,338.49,336.09,273.16M,0.67%
"Aug 03, 2016",335.58,336.3,336.72,334.2,312.84M,0.03%
"Aug 02, 2016",335.47,339.46,339.46,335.07,351.32M,-1.29%
"Aug 01, 2016",339.86,342.66,344.09,339.25,348.54M,-0.59%
"Jul 29, 2016",341.89,340.56,342.14,339.66,329.98M,0.71%
"Jul 28, 2016",339.47,342.4,343.84,339.47,350.85M,-0.95%
"Jul 27, 2016",342.74,341.87,344.02,341.87,316.76M,0.43%
"Jul 26, 2016",341.26,340.42,342.19,338.92,250.74M,0.10%
"Jul 25, 2016",340.93,340.86,343.08,339.79,228.02M,0.18%
"Jul 22, 2016",340.33,340.24,340.73,338.13,235.52M,-0.07%
"Jul 21, 2016",340.58,341.27,341.81,338.36,300.79M,-0.07%
"Jul 20, 2016",340.81,337.93,340.85,337.62,255.49M,1.03%
"Jul 19, 2016",337.32,337.96,338.43,335.17,250.03M,-0.41%
"Jul 18, 2016",338.7,338,340.61,337.24,257.52M,0.23%
"Jul 15, 2016",337.92,338.23,338.84,336.19,278.89M,-0.17%
"Jul 14, 2016",338.5,336.55,339.88,336.55,316.63M,0.80%
"Jul 13, 2016",335.83,336.89,338.11,335.83,375.90M,-0.13%
"Jul 12, 2016",336.26,333.02,336.62,332.82,409.74M,1.06%
"Jul 11, 2016",332.72,328.44,333,327.65,336.08M,1.64%
"Jul 08, 2016",327.35,321.53,327.61,320.97,366.89M,1.62%
"Jul 07, 2016",322.12,320.24,324.7,320.24,325.73M,1.05%
"Jul 06, 2016",318.76,322.84,324.23,317.24,465.26M,-1.67%
"Jul 05, 2016",324.17,328.92,328.92,323.57,364.99M,-1.70%
"Jul 04, 2016",329.78,332.77,333.63,329.37,259.63M,-0.74%
"Jul 01, 2016",332.24,330.51,333.05,328.73,346.82M,0.72%
"Jun 30, 2016",329.88,325.62,329.88,323.41,486.19M,1.04%
"Jun 29, 2016",326.49,317.6,326.49,317.6,481.72M,3.09%
"Jun 28, 2016",316.7,311.45,319.29,311.45,523.19M,2.57%
"Jun 27, 2016",308.75,319.17,320.28,307.81,777.46M,-4.11%
"Jun 24, 2016",321.98,339.04,339.04,315.36,1.14B,-7.03%
"Jun 23, 2016",346.34,341.8,348.16,341.78,360.92M,1.47%
"Jun 22, 2016",341.32,340.93,343.57,339.25,286.96M,0.38%
"Jun 21, 2016",340.04,337.7,340.98,336.19,332.29M,0.70%
"Jun 20, 2016",337.67,328.84,338.38,328.84,361.68M,3.65%
"Jun 17, 2016",325.78,322.63,326.98,322.63,511.08M,1.40%
"Jun 16, 2016",321.29,321.27,321.94,318.51,376.77M,-0.72%
"Jun 15, 2016",323.63,321.35,325.47,321.35,363.07M,0.97%
"Jun 14, 2016",320.53,325.26,325.26,320.53,408.48M,-1.92%
"Jun 13, 2016",326.8,331.09,331.09,326.69,323.55M,-1.84%
"Jun 10, 2016",332.92,340.77,340.77,332.7,303.68M,-2.44%
"Jun 09, 2016",341.25,343.76,343.76,340.47,253.81M,-0.96%
"Jun 08, 2016",344.56,345.69,345.69,343.46,281.87M,-0.49%
"Jun 07, 2016",346.26,343.73,347.29,343.73,333.05M,1.12%
"Jun 06, 2016",342.41,340.18,343.2,340.18,241.08M,0.33%
"Jun 03, 2016",341.29,344.75,346.76,339.45,292.61M,-0.89%
"Jun 02, 2016",344.35,343.88,345.08,343.14,298.01M,0.07%
"Jun 01, 2016",344.12,346.92,346.92,342.73,322.89M,-0.96%
"May 31, 2016",347.45,350.46,351.14,346.98,564.16M,-0.77%
"May 30, 2016",350.14,349.66,350.36,349.14,146.06M,0.14%
"May 27, 2016",349.64,348.43,349.67,348.06,215.88M,0.21%
"May 26, 2016",348.91,347.88,349.23,347.38,266.49M,0.10%
"May 25, 2016",348.56,345.27,349.27,345.27,319.29M,1.29%
"May 24, 2016",344.12,336.39,344.87,335,320.12M,2.21%
"May 23, 2016",336.69,337.89,339.39,335.22,220.54M,-0.39%
"May 20, 2016",338.01,334.73,338.18,334.73,259.69M,1.23%
"May 19, 2016",333.91,337.03,337.08,333.9,277.81M,-1.09%
"May 18, 2016",337.58,334.12,337.58,333.01,263.68M,0.85%
"May 17, 2016",334.72,336.04,338.73,333.3,277.35M,0.00%
"May 16, 2016",334.73,333.99,334.96,332.51,168.72M,0.01%
"May 13, 2016",334.68,332.16,335.05,330.44,275.20M,0.47%
"May 12, 2016",333.11,334.05,337.56,331.4,265.13M,-0.49%
"May 11, 2016",334.74,336.04,336.39,333.3,261.50M,-0.45%
"May 10, 2016",336.24,334.38,337.89,334.38,269.26M,0.91%
"May 09, 2016",333.22,332.72,336.37,332.26,239.18M,0.47%
"May 06, 2016",331.67,332.18,332.69,328.64,273.60M,-0.36%
"May 05, 2016",332.86,332.35,334.19,331.85,247.06M,0.32%
"May 04, 2016",331.8,335.25,336.02,331.51,288.66M,-1.12%
"May 03, 2016",335.56,341.17,341.17,335.06,323.44M,-1.66%
"May 02, 2016",341.24,341.56,342.31,340.56,243.56M,-0.07%
"Apr 29, 2016",341.48,347.19,347.19,341.41,306.24M,-2.13%
"Apr 28, 2016",348.9,347.33,348.9,343.12,311.23M,0.17%
"Apr 27, 2016",348.32,347.18,348.79,345.97,293.80M,0.29%
"Apr 26, 2016",347.31,346.93,349.26,346.6,287.32M,0.18%
"Apr 25, 2016",346.68,348.52,349.33,345.38,243.54M,-0.51%
"Apr 22, 2016",348.46,349.09,349.12,346.92,295.76M,-0.32%
"Apr 21, 2016",349.59,350.88,351.51,346.98,342.64M,-0.33%
"Apr 20, 2016",350.75,348.76,350.93,347.62,292.88M,0.43%
"Apr 19, 2016",349.24,345.21,349.43,345.21,307.18M,1.46%
"Apr 18, 2016",344.2,341.6,344.64,338.12,249.43M,0.41%
"Apr 15, 2016",342.79,343.91,344.18,341.89,274.82M,-0.35%
"Apr 14, 2016",343.99,342.9,344.41,341.77,352.96M,0.27%
"Apr 13, 2016",343.06,336.45,343.06,336.45,406.21M,2.52%
"Apr 12, 2016",334.64,333.16,334.94,330.4,305.33M,0.53%
"Apr 11, 2016",332.87,331.8,334.71,329.11,267.11M,0.30%
"Apr 08, 2016",331.86,328.62,332.41,328.62,276.44M,1.15%
"Apr 07, 2016",328.1,330.37,332.08,327.08,304.10M,-0.77%
"Apr 06, 2016",330.65,328.73,330.65,327.77,291.01M,0.76%
"Apr 05, 2016",328.15,332.92,332.92,327.75,298.99M,-1.90%
"Apr 04, 2016",334.49,332.78,336.7,331.33,234.82M,0.40%
"Apr 01, 2016",333.15,335.88,335.88,329.47,292.89M,-1.30%
"Mar 31, 2016",337.54,340.25,340.25,336.9,317.99M,-1.07%
"Mar 30, 2016",341.18,338.14,342.5,338.14,268.00M,1.30%
"Mar 29, 2016",336.79,335.82,338.36,334.66,261.01M,0.50%
"Mar 24, 2016",335.1,339.05,339.05,334.71,227.40M,-1.46%
"Mar 23, 2016",340.07,340.23,342.45,338.55,233.64M,-0.07%
"Mar 22, 2016",340.3,339.54,340.3,335.42,262.88M,-0.15%
"Mar 21, 2016",340.82,340.34,343.65,338.82,249.68M,-0.26%
"Mar 18, 2016",341.71,340.91,342.44,339.31,488.72M,0.30%
"Mar 17, 2016",340.68,341.75,342.29,334.76,370.66M,-0.09%
"Mar 16, 2016",341,340.91,342.42,338.75,284.02M,0.04%
"Mar 15, 2016",340.86,343.23,343.23,340.09,318.33M,-1.10%
"Mar 14, 2016",344.66,342.96,346.1,342.96,351.58M,0.71%
"Mar 11, 2016",342.23,335.8,342.31,335.8,404.56M,2.62%
"Mar 10, 2016",333.5,339.64,347.64,333.5,476.78M,-1.66%
"Mar 09, 2016",339.14,338.28,341.81,337.79,292.04M,0.49%
"Mar 08, 2016",337.48,339.75,340.29,336.19,341.13M,-1.01%
"Mar 07, 2016",340.93,341.43,342.37,338.45,298.58M,-0.25%
"Mar 04, 2016",341.8,339.76,343.67,339.09,324.35M,0.70%
"Mar 03, 2016",339.42,341.24,341.26,338.35,320.01M,-0.45%
"Mar 02, 2016",340.97,339.79,341.72,338.12,368.24M,0.66%
"Mar 01, 2016",338.72,333.76,338.87,332.41,313.26M,1.44%
"Feb 29, 2016",333.92,330.34,334.13,327.47,343.64M,0.72%
"Feb 26, 2016",331.54,328.01,333.23,328.01,306.10M,1.53%
"Feb 25, 2016",326.54,321.79,327.8,321.79,300.93M,1.97%
"Feb 24, 2016",320.23,326.99,326.99,318.49,324.48M,-2.30%
"Feb 23, 2016",327.78,331.06,331.86,327.51,296.17M,-1.22%
"Feb 22, 2016",331.82,327.33,332.42,327.33,276.89M,1.67%
"Feb 19, 2016",326.37,328.21,329.73,324.08,307.31M,-0.77%
"Feb 18, 2016",328.91,329.5,332.11,326.87,343.75M,0.04%
"Feb 17, 2016",328.77,320.45,328.81,320.45,361.16M,2.62%
"Feb 16, 2016",320.37,322.76,324.25,318.62,334.50M,-0.43%
"Feb 15, 2016",321.76,315.97,322.87,315.97,329.92M,2.99%
"Feb 12, 2016",312.41,305.55,312.41,305.55,418.92M,2.91%
"Feb 11, 2016",303.58,313.65,313.65,302.59,445.09M,-3.68%
"Feb 10, 2016",315.19,310.28,318.39,309.05,410.56M,1.87%
"Feb 09, 2016",309.39,314.68,316.55,306.12,463.71M,-1.58%
"Feb 08, 2016",314.36,326.78,327.76,313.24,376.06M,-3.54%
"Feb 05, 2016",325.9,328.3,331.15,325.36,397.78M,-0.87%
"Feb 04, 2016",328.76,330.64,332.95,324.66,383.69M,-0.20%
"Feb 03, 2016",329.43,334.64,335.1,326.01,378.90M,-1.54%
"Feb 02, 2016",334.59,341.13,341.13,332.89,338.87M,-2.05%
"Feb 01, 2016",341.61,343.51,344.08,338.14,305.59M,-0.19%
"Jan 29, 2016",342.27,337.1,342.27,336.46,352.96M,2.20%
"Jan 28, 2016",334.89,339.72,341.31,332.78,349.77M,-1.57%
"Jan 27, 2016",340.24,338.69,340.24,335.86,284.30M,0.31%
"Jan 26, 2016",339.2,333.51,339.83,329.49,323.26M,0.87%
"Jan 25, 2016",336.27,338.99,339.6,334.85,288.04M,-0.62%
"Jan 22, 2016",338.36,330.73,340.53,330.73,375.94M,3.00%
"Jan 21, 2016",328.51,322.51,330.22,321.69,425.93M,1.93%
"Jan 20, 2016",322.29,328.79,328.79,320.46,421.93M,-3.20%
"Jan 19, 2016",332.93,331.15,336.46,331.15,322.87M,1.31%
"Jan 18, 2016",328.64,330.05,333.85,327.11,293.76M,-0.36%
"Jan 15, 2016",329.84,338.88,339.8,327.92,390.48M,-2.82%
"Jan 14, 2016",339.42,342.94,342.94,333.26,359.58M,-1.51%
"Jan 13, 2016",344.63,345.3,349.58,343.22,288.56M,0.41%
"Jan 12, 2016",343.22,339.66,346.67,339.05,278.53M,0.88%
"Jan 11, 2016",340.23,340.58,344.51,340.19,278.09M,-0.33%
"Jan 08, 2016",341.35,346.59,349.52,341.35,277.14M,-1.49%
"Jan 07, 2016",346.51,351.47,351.47,341.46,347.85M,-2.21%
"Jan 06, 2016",354.35,358.44,358.44,352.05,239.27M,-1.26%
"Jan 05, 2016",358.88,358.03,360.5,354.94,212.74M,0.62%
"Jan 04, 2016",356.66,365.48,365.48,354.83,250.65M,-2.50%
"Dec 31, 2015",365.81,367.55,367.55,365.61,81.13M,-0.51%
"Dec 30, 2015",367.7,369.17,369.44,367.38,133.70M,-0.54%
"Dec 29, 2015",369.68,365.27,369.68,365.27,151.42M,1.42%
"Dec 28, 2015",364.49,366.11,366.48,363.79,82.86M,-0.49%
"Dec 24, 2015",366.28,366.05,366.6,365.46,87.86M,-0.03%
"Dec 23, 2015",366.39,359.32,366.86,359.32,191.66M,2.67%
"Dec 22, 2015",356.87,358.12,359.94,355.41,165.83M,-0.08%
"Dec 21, 2015",357.15,360.28,364.14,357.15,209.55M,-1.13%
"Dec 18, 2015",361.23,363.69,364.75,360.21,406.22M,-1.01%
"Dec 17, 2015",364.9,363.44,368.63,363.44,298.73M,1.24%
"Dec 16, 2015",360.43,359.7,363.05,358.55,275.08M,0.24%
"Dec 15, 2015",359.58,350.51,360.2,350.51,316.32M,2.87%
"Dec 14, 2015",349.54,356.8,359.39,349.46,300.08M,-1.76%
"Dec 11, 2015",355.79,362.44,362.48,354.78,260.70M,-2.04%
"Dec 10, 2015",363.21,363.12,365.01,360.9,254.50M,-0.27%
"Dec 09, 2015",364.19,365.89,367.36,362.41,265.24M,-0.43%
"Dec 08, 2015",365.75,372.08,372.08,364.29,249.61M,-1.81%
"Dec 07, 2015",372.48,371.78,376.48,371.78,192.61M,0.51%
"Dec 04, 2015",370.59,372.03,372.03,367.52,257.86M,-0.41%
"Dec 03, 2015",372.11,383.69,387.43,372.11,342.27M,-3.14%
"Dec 02, 2015",384.17,384.55,386.71,383.98,210.68M,-0.02%
